TWT,AMP
1566.04,-0.012054052
1566.12,-0.011387808
1566.2,-0.010718523
1566.28,-0.01004628
1566.36,-0.009371193
1566.44,-0.008693344
1566.52,-0.008012858
1566.6,-0.007329866
1566.68,-0.006644529
1566.76,-0.005956635
1566.84,-0.005266067
1566.92,-0.004573532
1567,-0.003878887
1567.08,-0.003182239
1567.16,-0.002483655
1567.24,-0.001783216
1567.32,-0.001080943
1567.4,-0.000376897
1567.48,0.000328775
1567.56,0.00103568
1567.64,0.001743864
1567.72,0.002453233
1567.8,0.003163928
1567.88,0.003875935
1567.96,0.004589479
1568.04,0.005304443
1568.12,0.00602045
1568.2,0.006737372
1568.28,0.007455082
1568.36,0.008173361
1568.44,0.008892382
1568.52,0.009612091
1568.6,0.010332449
1568.68,0.01105341
1568.76,0.011774908
1568.84,0.012496893
1568.92,0.013219282
1569,0.013942096
1569.08,0.014665171
1569.16,0.01538843
1569.24,0.016111782
1569.32,0.016835095
1569.4,0.0175583
1569.48,0.018281286
1569.56,0.019004222
1569.64,0.019727234
1569.72,0.020450294
1569.8,0.021173207
1569.88,0.021895849
1569.96,0.022618156
1570.04,0.023340043
1570.12,0.024061484
1570.2,0.024782467
1570.28,0.025503141
1570.36,0.026223441
1570.44,0.026943048
1570.52,0.027661811
1570.6,0.028379691
1570.68,0.029096608
1570.76,0.029812436
1570.84,0.030527039
1570.92,0.031240282
1571,0.031952764
1571.08,0.032664197
1571.16,0.033374483
1571.24,0.034083587
1571.32,0.034791557
1571.4,0.035498524
1571.48,0.036203964
1571.56,0.036907795
1571.64,0.037609927
1571.72,0.038310119
1571.8,0.039008297
1571.88,0.039704595
1571.96,0.040399215
1572.04,0.041092056
1572.12,0.041782888
1572.2,0.042471567
1572.28,0.043157958
1572.36,0.043841995
1572.44,0.044523653
1572.52,0.045202851
1572.6,0.045879673
1572.68,0.046553921
1572.76,0.047225498
1572.84,0.047894206
1572.92,0.048559488
1573,0.049221617
1573.08,0.0498805
1573.16,0.050535997
1573.24,0.051188059
1573.32,0.051836663
1573.4,0.052481612
1573.48,0.053122894
1573.56,0.053760148
1573.64,0.05439329
1573.72,0.055022255
1573.8,0.055646948
1573.88,0.056267346
1573.96,0.056883078
1574.04,0.057494027
1574.12,0.058100062
1574.2,0.058701014
1574.28,0.059296923
1574.36,0.059887555
1574.44,0.060472758
1574.52,0.061052381
1574.6,0.061626264
1574.68,0.062194206
1574.76,0.062755939
1574.84,0.063311249
1574.92,0.06385997
1575,0.064402026
1575.08,0.064937335
1575.16,0.065465891
1575.24,0.06598748
1575.32,0.066501817
1575.4,0.067008645
1575.48,0.067507643
1575.56,0.067998744
1575.64,0.068481986
1575.72,0.068956936
1575.8,0.069423422
1575.88,0.069881218
1575.96,0.070330276
1576.04,0.070770684
1576.12,0.071201871
1576.2,0.071623698
1576.28,0.072035951
1576.36,0.072438406
1576.44,0.0728307
1576.52,0.073212713
1576.6,0.073584331
1576.68,0.07394541
1576.76,0.074295818
1576.84,0.074635395
1576.92,0.074963863
1577,0.075281253
1577.08,0.075586927
1577.16,0.075880829
1577.24,0.076162834
1577.32,0.076432756
1577.4,0.076690219
1577.48,0.076935052
1577.56,0.077167121
1577.64,0.077386248
1577.72,0.077592287
1577.8,0.077785136
1577.88,0.077964603
1577.96,0.078130425
1578.04,0.078282371
1578.12,0.078420263
1578.2,0.078543951
1578.28,0.078653316
1578.36,0.078748206
1578.44,0.078828445
1578.52,0.07889382
1578.6,0.078944203
1578.68,0.078979142
1578.76,0.078998551
1578.84,0.079002364
1578.92,0.078990482
1579,0.078962804
1579.08,0.07891918
1579.16,0.078859491
1579.24,0.078783406
1579.32,0.078690827
1579.4,0.078581614
1579.48,0.078455749
1579.56,0.078313432
1579.64,0.078154541
1579.72,0.077978708
1579.8,0.077785763
1579.88,0.077575325
1579.96,0.077347408
1580.04,0.077101912
1580.12,0.076838665
1580.2,0.076557883
1580.28,0.076259504
1580.36,0.075943531
1580.44,0.075610001
1580.52,0.075258824
1580.6,0.074889938
1580.68,0.074503306
1580.76,0.074098744
1580.84,0.07367627
1580.92,0.073235804
1581,0.072777409
1581.08,0.072300811
1581.16,0.071806115
1581.24,0.071293248
1581.32,0.070762224
1581.4,0.070213252
1581.48,0.069646343
1581.56,0.069061613
1581.64,0.068459109
1581.72,0.067838941
1581.8,0.067201068
1581.88,0.066545455
1581.96,0.06587216
1582.04,0.065181268
1582.12,0.064472865
1582.2,0.063747022
1582.28,0.063003776
1582.36,0.062243279
1582.44,0.061465539
1582.52,0.060670664
1582.6,0.059858774
1582.68,0.059029969
1582.76,0.058184603
1582.84,0.05732286
1582.92,0.056444934
1583,0.055551086
1583.08,0.054641296
1583.16,0.053715731
1583.24,0.052774634
1583.32,0.051818087
1583.4,0.050846325
1583.48,0.049859456
1583.56,0.048857302
1583.64,0.047840508
1583.72,0.046809375
1583.8,0.045764167
1583.88,0.044705125
1583.96,0.043632269
1584.04,0.042545613
1584.12,0.041445728
1584.2,0.040333209
1584.28,0.039208104
1584.36,0.038070601
1584.44,0.036920913
1584.52,0.035759236
1584.6,0.034585938
1584.68,0.033401361
1584.76,0.032205822
1584.84,0.030999666
1584.92,0.029783226
1585,0.028556781
1585.08,0.0273205
1585.16,0.026074736
1585.24,0.024819907
1585.32,0.023556345
1585.4,0.022284298
1585.48,0.021004296
1585.56,0.019716583
1585.64,0.018421551
1585.72,0.017119568
1585.8,0.015810802
1585.88,0.014495735
1585.96,0.013174871
1586.04,0.011848548
1586.12,0.010517043
1586.2,0.009180621
1586.28,0.007839543
1586.36,0.006494328
1586.44,0.005145377
1586.52,0.003793117
1586.6,0.002437986
1586.68,0.001080423
1586.76,-0.00027912
1586.84,-0.001640153
1586.92,-0.003002468
1587,-0.004365647
1587.08,-0.005729216
1587.16,-0.007092855
1587.24,-0.008456173
1587.32,-0.009818958
1587.4,-0.011180736
1587.48,-0.012541114
1587.56,-0.013899703
1587.64,-0.015256197
1587.72,-0.016609879
1587.8,-0.01796055
1587.88,-0.019307864
1587.96,-0.020651319
1588.04,-0.021990398
1588.12,-0.023324731
1588.2,-0.024653948
1588.28,-0.025977666
1588.36,-0.027295552
1588.44,-0.028607176
1588.52,-0.029912137
1588.6,-0.031209975
1588.68,-0.032500097
1588.76,-0.033782089
1588.84,-0.035055676
1588.92,-0.036320675
1589,-0.037576795
1589.08,-0.03882366
1589.16,-0.040060914
1589.24,-0.041288003
1589.32,-0.042504618
1589.4,-0.043710422
1589.48,-0.044905099
1589.56,-0.046088302
1589.64,-0.04725937
1589.72,-0.048417908
1589.8,-0.049563529
1589.88,-0.050695996
1589.96,-0.051815132
1590.04,-0.052920583
1590.12,-0.054011984
1590.2,-0.055089025
1590.28,-0.05615145
1590.36,-0.057198885
1590.44,-0.058230878
1590.52,-0.059246948
1590.6,-0.060246969
1590.68,-0.061230684
1590.76,-0.062197792
1590.84,-0.063148059
1590.92,-0.064081099
1591,-0.06499659
1591.08,-0.065894198
1591.16,-0.066773657
1591.24,-0.067635063
1591.32,-0.068477969
1591.4,-0.069301967
1591.48,-0.070106817
1591.56,-0.070892355
1591.64,-0.071657947
1591.72,-0.072403636
1591.8,-0.073129312
1591.88,-0.073834805
1591.96,-0.074519866
1592.04,-0.075184461
1592.12,-0.07582821
1592.2,-0.076450742
1592.28,-0.077051862
1592.36,-0.077631384
1592.44,-0.078189112
1592.52,-0.078724843
1592.6,-0.079238495
1592.68,-0.079729879
1592.76,-0.080198855
1592.84,-0.080645236
1592.92,-0.081068781
1593,-0.081469332
1593.08,-0.081846907
1593.16,-0.082201472
1593.24,-0.082533004
1593.32,-0.082841397
1593.4,-0.083126489
1593.48,-0.083388056
1593.56,-0.083626016
1593.64,-0.083840208
1593.72,-0.084030555
1593.8,-0.084196986
1593.88,-0.084339483
1593.96,-0.084457986
1594.04,-0.084552564
1594.12,-0.084623163
1594.2,-0.084669704
1594.28,-0.084692126
1594.36,-0.084690396
1594.44,-0.084664396
1594.52,-0.084614192
1594.6,-0.084539804
1594.68,-0.08444119
1594.76,-0.084318418
1594.84,-0.084171564
1594.92,-0.08400059
1595,-0.083805364
1595.08,-0.083586083
1595.16,-0.083342869
1595.24,-0.083075757
1595.32,-0.082784783
1595.4,-0.082470077
1595.48,-0.082131822
1595.56,-0.081769665
1595.64,-0.081383883
1595.72,-0.080974615
1595.8,-0.080542002
1595.88,-0.080086244
1595.96,-0.079607415
1596.04,-0.079105609
1596.12,-0.078580914
1596.2,-0.078033271
1596.28,-0.077462888
1596.36,-0.07686994
1596.44,-0.076254888
1596.52,-0.075617853
1596.6,-0.074958871
1596.68,-0.074278165
1596.76,-0.073575964
1596.84,-0.072852187
1596.92,-0.072107056
1597,-0.071340828
1597.08,-0.070553779
1597.16,-0.069746064
1597.24,-0.068918087
1597.32,-0.06807019
1597.4,-0.067202592
1597.48,-0.066315388
1597.56,-0.065408584
1597.64,-0.064482614
1597.72,-0.063537769
1597.8,-0.062574428
1597.88,-0.061592874
1597.96,-0.060593372
1598.04,-0.059576097
1598.12,-0.058541298
1598.2,-0.057489278
1598.28,-0.056420366
1598.36,-0.055334882
1598.44,-0.054233237
1598.52,-0.053115808
1598.6,-0.051982901
1598.68,-0.050834788
1598.76,-0.049671693
1598.84,-0.048493682
1598.92,-0.047301541
1599,-0.046095594
1599.08,-0.044876196
1599.16,-0.043643755
1599.24,-0.042398763
1599.32,-0.041141584
1599.4,-0.039872472
1599.48,-0.038591811
1599.56,-0.037299986
1599.64,-0.035997311
1599.72,-0.034683929
1599.8,-0.033360532
1599.88,-0.032027589
1599.96,-0.030685486
1600.04,-0.029334644
1600.12,-0.027975453
1600.2,-0.026608293
1600.28,-0.025233677
1600.36,-0.023852058
1600.44,-0.022463868
1600.52,-0.021069472
1600.6,-0.019669209
1600.68,-0.01826334
1600.76,-0.016852507
1600.84,-0.015437253
1600.92,-0.01401812
1601,-0.012595756
1601.08,-0.011170554
1601.16,-0.009742863
1601.24,-0.008313166
1601.32,-0.006881754
1601.4,-0.005448793
1601.48,-0.004015076
1601.56,-0.002581122
1601.64,-0.001147465
1601.72,0.000285403
1601.8,0.001717087
1601.88,0.003147354
1601.96,0.004575873
1602.04,0.006001573
1602.12,0.007424069
1602.2,0.008842865
1602.28,0.01025745
1602.36,0.011667682
1602.44,0.013073384
1602.52,0.014473879
1602.6,0.015868573
1602.68,0.01725671
1602.76,0.018638113
1602.84,0.020011935
1602.92,0.021377605
1603,0.022734934
1603.08,0.02408352
1603.16,0.025422932
1603.24,0.02675275
1603.32,0.028072616
1603.4,0.029382103
1603.48,0.03068072
1603.56,0.031967972
1603.64,0.033243362
1603.72,0.034506338
1603.8,0.035756489
1603.88,0.036993337
1603.96,0.038216429
1604.04,0.039425331
1604.12,0.040619624
1604.2,0.041799003
1604.28,0.042962765
1604.36,0.044110952
1604.44,0.045243203
1604.52,0.046358703
1604.6,0.04745714
1604.68,0.048537768
1604.76,0.04960045
1604.84,0.050645188
1604.92,0.051671551
1605,0.05267923
1605.08,0.053667691
1605.16,0.054636412
1605.24,0.055585027
1605.32,0.056513119
1605.4,0.057420359
1605.48,0.058306529
1605.56,0.059171348
1605.64,0.060014521
1605.72,0.060835706
1605.8,0.061634581
1605.88,0.062411024
1605.96,0.063164686
1606.04,0.063895278
1606.12,0.064602417
1606.2,0.065285805
1606.28,0.065945176
1606.36,0.066580261
1606.44,0.067190912
1606.52,0.067776975
1606.6,0.068338226
1606.68,0.068874443
1606.76,0.069385351
1606.84,0.069870617
1606.92,0.070330056
1607,0.070763594
1607.08,0.071171153
1607.16,0.071552651
1607.24,0.071907844
1607.32,0.072236469
1607.4,0.072538504
1607.48,0.072813822
1607.56,0.073062357
1607.64,0.073284067
1607.72,0.073479207
1607.8,0.073647469
1607.88,0.073788617
1607.96,0.073902501
1608.04,0.073988963
1608.12,0.07404813
1608.2,0.07407979
1608.28,0.074084087
1608.36,0.074061084
1608.44,0.074010894
1608.52,0.073933712
1608.6,0.073829678
1608.68,0.073698737
1608.76,0.073540517
1608.84,0.073355032
1608.92,0.073142269
1609,0.072902476
1609.08,0.072635671
1609.16,0.072342195
1609.24,0.072022215
1609.32,0.071675841
1609.4,0.071303189
1609.48,0.070904416
1609.56,0.070479784
1609.64,0.070029438
1609.72,0.069553416
1609.8,0.069051836
1609.88,0.068524922
1609.96,0.067972986
1610.04,0.067396273
1610.12,0.066794969
1610.2,0.066169309
1610.28,0.065519546
1610.36,0.064845943
1610.44,0.064148771
1610.52,0.063428037
1610.6,0.06268432
1610.68,0.061917961
1610.76,0.061129306
1610.84,0.060318779
1610.92,0.059486541
1611,0.058632933
1611.08,0.057758279
1611.16,0.056862701
1611.24,0.0559467
1611.32,0.055010638
1611.4,0.054054985
1611.48,0.053080032
1611.56,0.052086265
1611.64,0.051074103
1611.72,0.050043984
1611.8,0.048996338
1611.88,0.047931526
1611.96,0.046849973
1612.04,0.045752149
1612.12,0.044638549
1612.2,0.043509518
1612.28,0.042365502
1612.36,0.041206948
1612.44,0.040034239
1612.52,0.038847862
1612.6,0.037648462
1612.68,0.036436603
1612.76,0.035212735
1612.84,0.033977292
1612.92,0.032730761
1613,0.031473874
1613.08,0.03020721
1613.16,0.028930943
1613.24,0.027645477
1613.32,0.026351369
1613.4,0.025049031
1613.48,0.023739032
1613.56,0.022422113
1613.64,0.021099066
1613.72,0.019770335
1613.8,0.018436371
1613.88,0.01709762
1613.96,0.01575468
1614.04,0.014408063
1614.12,0.013058279
1614.2,0.01170591
1614.28,0.010351549
1614.36,0.008995821
1614.44,0.00763933
1614.52,0.006282494
1614.6,0.004925833
1614.68,0.003569888
1614.76,0.002215166
1614.84,0.000862096
1614.92,-0.000488782
1615,-0.00183683
1615.08,-0.003181303
1615.16,-0.004521543
1615.24,-0.00585681
1615.32,-0.007186934
1615.4,-0.008511804
1615.48,-0.009830654
1615.56,-0.011142887
1615.64,-0.012447881
1615.72,-0.01374511
1615.8,-0.015034105
1615.88,-0.016314364
1615.96,-0.01758517
1616.04,-0.018846062
1616.12,-0.020096554
1616.2,-0.021335993
1616.28,-0.022564119
1616.36,-0.023780543
1616.44,-0.024984906
1616.52,-0.026176751
1616.6,-0.02735548
1616.68,-0.028520526
1616.76,-0.029671427
1616.84,-0.030807555
1616.92,-0.031928377
1617,-0.033033553
1617.08,-0.034122678
1617.16,-0.035195354
1617.24,-0.03625134
1617.32,-0.037290212
1617.4,-0.03831175
1617.48,-0.03931532
1617.56,-0.040300477
1617.64,-0.041266802
1617.72,-0.042213885
1617.8,-0.043141425
1617.88,-0.044049096
1617.96,-0.044936547
1618.04,-0.045803492
1618.12,-0.046649582
1618.2,-0.047474472
1618.28,-0.048277843
1618.36,-0.04905941
1618.44,-0.049818893
1618.52,-0.050555947
1618.6,-0.051270383
1618.68,-0.051961956
1618.76,-0.05263049
1618.84,-0.053275893
1618.92,-0.053897753
1619,-0.054495919
1619.08,-0.055070198
1619.16,-0.055620401
1619.24,-0.056146277
1619.32,-0.056647352
1619.4,-0.057123531
1619.48,-0.057574821
1619.56,-0.058000959
1619.64,-0.058401782
1619.72,-0.058777337
1619.8,-0.059127706
1619.88,-0.059452898
1619.96,-0.059752546
1620.04,-0.060026662
1620.12,-0.060275214
1620.2,-0.060498078
1620.28,-0.060695288
1620.36,-0.060866847
1620.44,-0.061012768
1620.52,-0.061133089
1620.6,-0.061227695
1620.68,-0.06129622
1620.76,-0.06133896
1620.84,-0.061356189
1620.92,-0.061347866
1621,-0.061314071
1621.08,-0.061255013
1621.16,-0.061170873
1621.24,-0.061061557
1621.32,-0.060926995
1621.4,-0.060767216
1621.48,-0.060582552
1621.56,-0.060373361
1621.64,-0.06013974
1621.72,-0.059881895
1621.8,-0.059600077
1621.88,-0.059294411
1621.96,-0.058964942
1622.04,-0.05861195
1622.12,-0.058235677
1622.2,-0.057836325
1622.28,-0.057414145
1622.36,-0.056969375
1622.44,-0.056502341
1622.52,-0.056013353
1622.6,-0.055502775
1622.68,-0.054971009
1622.76,-0.054418071
1622.84,-0.05384435
1622.92,-0.053250059
1623,-0.052635749
1623.08,-0.052001778
1623.16,-0.051348536
1623.24,-0.050676423
1623.32,-0.049985714
1623.4,-0.049276631
1623.48,-0.04854964
1623.56,-0.047805181
1623.64,-0.047043708
1623.72,-0.04626577
1623.8,-0.045471734
1623.88,-0.044662009
1623.96,-0.043837029
1624.04,-0.042997079
1624.12,-0.042142481
1624.2,-0.041273773
1624.28,-0.040391481
1624.36,-0.039496178
1624.44,-0.038588369
1624.52,-0.037668544
1624.6,-0.036737249
1624.68,-0.035794645
1624.76,-0.034841456
1624.84,-0.033878164
1624.92,-0.032905181
1625,-0.031923142
1625.08,-0.030932541
1625.16,-0.029934056
1625.24,-0.028928082
1625.32,-0.027915147
1625.4,-0.026895785
1625.48,-0.025870483
1625.56,-0.024839829
1625.64,-0.023803815
1625.72,-0.022763245
1625.8,-0.021718773
1625.88,-0.020670983
1625.96,-0.019620431
1626.04,-0.018567771
1626.12,-0.01751346
1626.2,-0.016457943
1626.28,-0.01540176
1626.36,-0.014345476
1626.44,-0.013289633
1626.52,-0.01223486
1626.6,-0.011181661
1626.68,-0.010130505
1626.76,-0.009081881
1626.84,-0.008036163
1626.92,-0.006993957
1627,-0.005955831
1627.08,-0.004922247
1627.16,-0.003893734
1627.24,-0.002871
1627.32,-0.00185448
1627.4,-0.000844735
1627.48,0.00015777
1627.56,0.001152593
1627.64,0.002139249
1627.72,0.003117244
1627.8,0.004086055
1627.88,0.005045309
1627.96,0.005994604
1628.04,0.006933488
1628.12,0.007861474
1628.2,0.008778135
1628.28,0.009682902
1628.36,0.010575226
1628.44,0.011454758
1628.52,0.012321163
1628.6,0.013174074
1628.68,0.014013248
1628.76,0.014838232
1628.84,0.01564855
1628.92,0.016443775
1629,0.017223432
1629.08,0.017987083
1629.16,0.018734184
1629.24,0.019464808
1629.32,0.020178637
1629.4,0.020875444
1629.48,0.021555051
1629.56,0.022216921
1629.64,0.022861069
1629.72,0.023487055
1629.8,0.024094515
1629.88,0.024682743
1629.96,0.025251646
1630.04,0.025800973
1630.12,0.026330759
1630.2,0.026840961
1630.28,0.027331492
1630.36,0.027802282
1630.44,0.028253166
1630.52,0.028683407
1630.6,0.029092726
1630.68,0.029480838
1630.76,0.029847997
1630.84,0.030194311
1630.92,0.030519579
1631,0.03082365
1631.08,0.031106209
1631.16,0.031367791
1631.24,0.031608104
1631.32,0.031827093
1631.4,0.032024722
1631.48,0.032200959
1631.56,0.032355297
1631.64,0.032488058
1631.72,0.032599291
1631.8,0.032689216
1631.88,0.032758111
1631.96,0.032805787
1632.04,0.03283229
1632.12,0.032837907
1632.2,0.0328226
1632.28,0.032786478
1632.36,0.032729517
1632.44,0.032651744
1632.52,0.032553218
1632.6,0.032434257
1632.68,0.032295143
1632.76,0.032136053
1632.84,0.031957063
1632.92,0.031758315
1633,0.031540149
1633.08,0.031303017
1633.16,0.031046977
1633.24,0.030772273
1633.32,0.030479134
1633.4,0.030167861
1633.48,0.029838764
1633.56,0.029492224
1633.64,0.029128418
1633.72,0.028747681
1633.8,0.028350201
1633.88,0.027936306
1633.96,0.027506441
1634.04,0.027061005
1634.12,0.026600285
1634.2,0.026124631
1634.28,0.025634434
1634.36,0.025130102
1634.44,0.024611834
1634.52,0.024079909
1634.6,0.023535038
1634.68,0.022977681
1634.76,0.022408271
1634.84,0.021827273
1634.92,0.021235045
1635,0.020632147
1635.08,0.020018959
1635.16,0.019395925
1635.24,0.0187634
1635.32,0.018121815
1635.4,0.017471674
1635.48,0.016813459
1635.56,0.016147569
1635.64,0.015474443
1635.72,0.014794588
1635.8,0.014108516
1635.88,0.013416789
1635.96,0.012719907
1636.04,0.012018296
1636.12,0.011312349
1636.2,0.010602546
1636.28,0.0098895
1636.36,0.00917381
1636.44,0.008456141
1636.52,0.007736977
1636.6,0.007016571
1636.68,0.006295191
1636.76,0.00557346
1636.84,0.004851953
1636.92,0.004131226
1637,0.003411857
1637.08,0.002694176
1637.16,0.001978692
1637.24,0.00126604
1637.32,0.000556691
1637.4,-0.000148778
1637.48,-0.000849977
1637.56,-0.001546504
1637.64,-0.002238391
1637.72,-0.002924828
1637.8,-0.003605268
1637.88,-0.004279273
1637.96,-0.004946463
1638.04,-0.005606072
1638.12,-0.006257546
1638.2,-0.006900885
1638.28,-0.007535581
1638.36,-0.008161191
1638.44,-0.008777185
1638.52,-0.009383133
1638.6,-0.009978719
1638.68,-0.010563579
1638.76,-0.011137373
1638.84,-0.011699823
1638.92,-0.012250498
1639,-0.012788904
1639.08,-0.013314767
1639.16,-0.013827561
1639.24,-0.014326731
1639.32,-0.0148121
1639.4,-0.015283562
1639.48,-0.015741077
1639.56,-0.016184478
1639.64,-0.016613155
1639.72,-0.017026729
1639.8,-0.017424732
1639.88,-0.017807063
1639.96,-0.018173531
1640.04,-0.018523937
1640.12,-0.018858231
1640.2,-0.019175971
1640.28,-0.019476932
1640.36,-0.019760788
1640.44,-0.020027523
1640.52,-0.020277163
1640.6,-0.020509478
1640.68,-0.020724254
1640.76,-0.020921304
1640.84,-0.021100544
1640.92,-0.021262005
1641,-0.021405433
1641.08,-0.021530713
1641.16,-0.021637883
1641.24,-0.021726956
1641.32,-0.021797824
1641.4,-0.021850408
1641.48,-0.021884696
1641.56,-0.021900664
1641.64,-0.021898375
1641.72,-0.021877909
1641.8,-0.021839422
1641.88,-0.021782766
1641.96,-0.021707607
1642.04,-0.021614074
1642.12,-0.02150238
1642.2,-0.021372393
1642.28,-0.021224717
1642.36,-0.021059496
1642.44,-0.020876858
1642.52,-0.020676849
1642.6,-0.020459561
1642.68,-0.020225183
1642.76,-0.019973829
1642.84,-0.019705594
1642.92,-0.019420537
1643,-0.019118767
1643.08,-0.018800687
1643.16,-0.018466539
1643.24,-0.018116436
1643.32,-0.017750581
1643.4,-0.017369224
1643.48,-0.016972882
1643.56,-0.016561732
1643.64,-0.016136164
1643.72,-0.015696497
1643.8,-0.015242971
1643.88,-0.014775736
1643.96,-0.014294904
1644.04,-0.013800899
1644.12,-0.013294179
1644.2,-0.012775123
1644.28,-0.012244171
1644.36,-0.0117018
1644.44,-0.011148239
1644.52,-0.010583792
1644.6,-0.010008808
1644.68,-0.009423423
1644.76,-0.008827674
1644.84,-0.008222105
1644.92,-0.00760753
1645,-0.006984209
1645.08,-0.006352809
1645.16,-0.005713876
1645.24,-0.00506771
1645.32,-0.00441457
1645.4,-0.003754746
1645.48,-0.003088679
1645.56,-0.002416798
1645.64,-0.001739408
1645.72,-0.001057071
1645.8,-0.00037022
1645.88,0.000320722
1645.96,0.001015303
1646.04,0.001713017
1646.12,0.002413307
1646.2,0.0031155
1646.28,0.003819647
1646.36,0.004525174
1646.44,0.005231803
1646.52,0.005939267
1646.6,0.006647113
1646.68,0.007354684
1646.76,0.00806152
1646.84,0.008766908
1646.92,0.009470308
1647,0.010171579
1647.08,0.010870431
1647.16,0.011566376
1647.24,0.012258979
1647.32,0.012947883
1647.4,0.013632684
1647.48,0.014312831
1647.56,0.014987917
1647.64,0.015657608
1647.72,0.016321476
1647.8,0.016979157
1647.88,0.017630254
1647.96,0.01827434
1648.04,0.018911001
1648.12,0.019539692
1648.2,0.020160132
1648.28,0.020772016
1648.36,0.021375004
1648.44,0.021968743
1648.52,0.022552915
1648.6,0.023127242
1648.68,0.023691393
1648.76,0.024245029
1648.84,0.024787812
1648.92,0.025319201
1649,0.025838956
1649.08,0.02634678
1649.16,0.026842431
1649.24,0.027325666
1649.32,0.027796645
1649.4,0.028254824
1649.48,0.02869986
1649.56,0.029131467
1649.64,0.029549399
1649.72,0.029953396
1649.8,0.030343314
1649.88,0.030718956
1649.96,0.031080111
1650.04,0.031426671
1650.12,0.031758382
1650.2,0.03207511
1650.28,0.032376556
1650.36,0.032662591
1650.44,0.032933096
1650.52,0.033187654
1650.6,0.033426449
1650.68,0.033649647
1650.76,0.03385699
1650.84,0.034048344
1650.92,0.034223557
1651,0.034383062
1651.08,0.034526178
1651.16,0.034652754
1651.24,0.034762752
1651.32,0.034856289
1651.4,0.034933397
1651.48,0.034994079
1651.56,0.03503845
1651.64,0.035066521
1651.72,0.035078237
1651.8,0.035073545
1651.88,0.035052249
1651.96,0.035014527
1652.04,0.034960853
1652.12,0.034891206
1652.2,0.034805211
1652.28,0.034703141
1652.36,0.03458518
1652.44,0.034451345
1652.52,0.034301706
1652.6,0.034136493
1652.68,0.0339559
1652.76,0.033760107
1652.84,0.033549296
1652.92,0.033323559
1653,0.033082972
1653.08,0.03282761
1653.16,0.032557599
1653.24,0.032273151
1653.32,0.031974756
1653.4,0.031662508
1653.48,0.031336631
1653.56,0.030997378
1653.64,0.030644662
1653.72,0.03027874
1653.8,0.029899962
1653.88,0.029508438
1653.96,0.029104539
1654.04,0.028688677
1654.12,0.028260924
1654.2,0.027821668
1654.28,0.027371282
1654.36,0.026910022
1654.44,0.026438073
1654.52,0.025955669
1654.6,0.025462959
1654.68,0.024960517
1654.76,0.024448714
1654.84,0.023927844
1654.92,0.023398206
1655,0.022859981
1655.08,0.022313456
1655.16,0.021758795
1655.24,0.021196536
1655.32,0.020627021
1655.4,0.020050557
1655.48,0.019467563
1655.56,0.018878759
1655.64,0.018283451
1655.72,0.017682183
1655.8,0.017075503
1655.88,0.016463922
1655.96,0.015847775
1656.04,0.015227951
1656.12,0.014604442
1656.2,0.013977438
1656.28,0.01334713
1656.36,0.012713801
1656.44,0.012077876
1656.52,0.011439421
1656.6,0.010799143
1656.68,0.010157529
1656.76,0.00951511
1656.84,0.00887205
1656.92,0.008228412
1657,0.007584465
1657.08,0.00694068
1657.16,0.006297479
1657.24,0.005655339
1657.32,0.005014568
1657.4,0.004375542
1657.48,0.003738402
1657.56,0.003103496
1657.64,0.002471259
1657.72,0.001841612
1657.8,0.001215107
1657.88,0.000592308
1657.96,-2.64E-05
1658.04,-0.000640811
1658.12,-0.001250879
1658.2,-0.001856497
1658.28,-0.002457303
1658.36,-0.003052984
1658.44,-0.003643213
1658.52,-0.00422719
1658.6,-0.00480465
1658.68,-0.005375545
1658.76,-0.005939818
1658.84,-0.00649729
1658.92,-0.007047675
1659,-0.007590963
1659.08,-0.008126599
1659.16,-0.008654305
1659.24,-0.009173928
1659.32,-0.009685204
1659.4,-0.010187885
1659.48,-0.010681608
1659.56,-0.011166165
1659.64,-0.011641603
1659.72,-0.012107664
1659.8,-0.012564114
1659.88,-0.013010772
1659.96,-0.013447498
1660.04,-0.013874248
1660.12,-0.014290959
1660.2,-0.014697298
1660.28,-0.015093044
1660.36,-0.015477768
1660.44,-0.015851542
1660.52,-0.016214383
1660.6,-0.016566362
1660.68,-0.016907368
1660.76,-0.017237253
1660.84,-0.017555794
1660.92,-0.017863198
1661,-0.018158585
1661.08,-0.018442189
1661.16,-0.018714065
1661.24,-0.018974215
1661.32,-0.019222546
1661.4,-0.019459317
1661.48,-0.019684254
1661.56,-0.019897111
1661.64,-0.020098115
1661.72,-0.02028724
1661.8,-0.02046447
1661.88,-0.020629949
1661.96,-0.020783573
1662.04,-0.020925169
1662.12,-0.02105471
1662.2,-0.021172414
1662.28,-0.021278336
1662.36,-0.02137246
1662.44,-0.02145496
1662.52,-0.021526051
1662.6,-0.021585713
1662.68,-0.0216339
1662.76,-0.021670488
1662.84,-0.021695416
1662.92,-0.021708936
1663,-0.021711648
1663.08,-0.021703379
1663.16,-0.021684111
1663.24,-0.021653898
1663.32,-0.021612894
1663.4,-0.021561271
1663.48,-0.021499038
1663.56,-0.021426528
1663.64,-0.021344025
1663.72,-0.02125152
1663.8,-0.021148982
1663.88,-0.02103683
1663.96,-0.020915226
1664.04,-0.020784288
1664.12,-0.02064418
1664.2,-0.020495129
1664.28,-0.020337435
1664.36,-0.020171032
